CATEGORY,NAME,ADDRESS,ZIPCODE,PHONE NO.,URL,ADDITIONAL DETAILS,TOURIST TYPE,Distance_Empire
Museums,Paley Center For Media (formerly Museum Of Television & Radio),25 West 52 Street ,10019,(212) 621-6800,http://www.paleycenter.org/,Not available,"Family, Couple, Individual",1.16 Miles
Museums,Rose Center for Earth and Space (Hayden Planetarium),15 West 81st Street ,10024,(212) 769-5100,http://www.haydenplanetarium.org/index.php,Not available,"Family, Couple, Individual",2.77 Miles
Museums,Rose Museum at Carnegie Hall,154 West 57th Street ,10019,(212) 903-9629,http://www.carnegiehall.org/textSite/the_basics/art_museum_archives.html,Not available,"Family, Couple, Individual",1.16 Miles
Museums,Rubin Museum of Art,150 West 17th Street ,10011,(212) 620-5000,http://www.rmanyc.org/,Not available,"Family, Couple, Individual",0.51 Miles
Museums,Scandinavia House: The Nordic Center in America,58 Park Ave. ,10016,(212) 879-9779,http://www.scandinaviahouse.org/,Not available,"Family, Couple, Individual",0.86 Miles
Museums,School of Visual Arts Museum,209 E. 23rd St. ,10010,(212) 592-2145,http://www.schoolofvisualarts.edu/sa/index.jsp?sid0=201&page_id=482&event_id=865,Not available,"Family, Couple, Individual",0.63 Miles
Museums,Skyscraper Museum,39 Battery Place ,10280,(212) 968-1961,http://www.skyscraper.org/home.htm,Not available,"Family, Couple, Individual",2.82 Miles
Museums,Solomon R. Guggenheim Museum,1071 Fifth Avenue ,10128,(212) 423-3500,http://www.guggenheim.org/,Not available,"Family, Couple, Individual",3.25 Miles
Museums,Sony Wonder Technology Lab,550 Madison Ave Sony Plaza,10022,(212) 833-8100,http://wondertechlab.sony.com/,Not available,"Family, Couple, Individual",1.46 Miles
Museums,South Street Seaport Museum,12 Fulton Street ,10038,(212) 748-8600,http://www.southstreetseaportmuseum.org/,Not available,"Family, Couple, Individual",2.99 Miles
Museums,Studio Museum in Harlem,144 West 125th Street ,10027,(212) 864-4500,http://www.studiomuseum.org,Not available,"Family, Couple, Individual",4.90 Miles
Museums,Tenement Museum,108 Orchard Street ,10002,(212) 431-0233,http://www.tenement.org/,Not available,"Family, Couple, Individual",2.34 Miles
Museums,"The Freakatorium, El Museo Loco",57 Clinton St. ,10002,(212) 375-0475,http://www.freakatorium.com/,Not available,"Family, Couple, Individual",2.34 Miles
Museums,The Jazz Museum in Harlem,104 E. 126th Street Suite 2D,10035,(212) 348-8300,http://www.jazzmuseuminharlem.org/,Not available,"Family, Couple, Individual",4.76 Miles
Museums,The Museum at FIT,7th Avenue at West 27th Street ,10001,(212) 217-5800,http://www.fitnyc.edu/306.asp,Not available,"Family, Couple, Individual",0.24 Miles
Museums,Theodore Roosevelt Birthplace,28 East 20th Street ,10003,(212) 260-1616,http://www.nps.gov/thrb/index.htm,Not available,"Family, Couple, Individual",1.19 Miles
Museums,Ukrainian Museum,222 East 6th Street ,10003,(212) 228-0110,http://www.ukrainianmuseum.org/,Not available,"Family, Couple, Individual",1.19 Miles
Museums,Whitney Museum of American Art,945 Madison Ave. ,10021,(212) 570-3600,http://www.whitney.org/,Not available,"Family, Couple, Individual",2.31 Miles
Museums,Leo Baeck Institute,15 W. 16th St. ,10011,(212) 744-6400,http://www.lbi.org/,Not available,"Family, Couple, Individual",0.51 Miles
Museums,American Sephardi Federation / Sephardic House,15 W. 16th St. ,10011,(212) 294-8350,http://www.americansephardifederation.org/,Not available,"Family, Couple, Individual",0.51 Miles
Museums,YIVO Institute for Jewish Research,15 W. 16th St. ,10011,(212) 246-6860,http://www.yivoinstitute.org/,Not available,"Family, Couple, Individual",0.51 Miles
Museums,American Jewish Historical Society,15 W. 16th St. ,10011,(212) 294-6160,http://www.ajhs.org/,Not available,"Family, Couple, Individual",0.51 Miles
Museums,Yeshiva University Museum,15 W. 16th St. ,10011,(212) 294-8330,http://www.yumuseum.org/,Not available,"Family, Couple, Individual",0.51 Miles
Museums,Center For Jewish History,15 W. 16th St. ,10011,(212) 294-8301,http://www.cjh.org,Not available,"Family, Couple, Individual",0.51 Miles
Water Trails,Riverside Park (79th Street),79th Street Boat Basin & Hudson River,10069,Not Available,Not Available,Description: Not Available Hours: Sunrise to Sunset Storage: Public Storage for up to 80 kayaks at boat basin,"Friends, Couple, Individual",1.54 Miles
Water Trails,Riverside Park (72nd Street),"<p class=""alert alert-error"">The kayak launch site at 72nd Street in Riverside Park is closed for the season. Please visit <a href=""/facilities/kayak"">The New York City Water Trail</a> page to find other kayak launches. </p>72nd Street & Hudson River",10069,Not Available,Not Available,"Description: <p>For more information regarding the 72nd Street launch and landing, please visit the <a href=""http://www.manhattancommunityboathouse.org/"">Manhattan Community Boathouse</a>website.</p> Hours: Park: 6:00am-1:00am; Launch: Sunrise to Sunset Storage: None","Friends, Couple, Individual",1.54 Miles
Water Trails,Hudson River Park (Pier 40),"Houston Street, Pier 40",10014,Not Available,Not Available,"Description: <p>The Village Community Boathouse offers free community rowing on Sundays and Tuesdays, from April&nbsp;through November. No experience is necessary and there is no registration. Just show up and have some fun on the Hudson River! First timers have an opportunity to learn basic rowing techniques, terminology, and safety.&nbsp;All are welcome to join community boatbuilding and repair on Wednesdays and Sundays.&nbsp;</p>

<p>Please visit the <a href=""http://www.villagecommunityboathouse.org/"">Village Community Boathouse&#39;s website</a> for program schedules and updates.&nbsp;Programs are subject to changes.</p>

<p>For more information about the Pier 40&#39;s landing, free community rowing, and more, please visit the <a href=""http://www.villagecommunityboathouse.org/"">Village Community Boathouse&#39;s website</a>.</p> Hours: Not Available Storage: None","Friends, Couple, Individual",1.13 Miles
Water Trails,Hudson River Park (Pier 96),"56th Street, Pier 96",10019,Not Available,Not Available,"Description: <p>For more information regarding the Pier 96 launch and landing, please visit the Downtown Boathouse website:</p>
<p><a href=""http://www.nycgovparks.org/exit&Alpha;url=http%3A//www.downtownboathouse.org/"">http://www.downtownboathouse.org/<br />
</a></p> Hours: Not Available Storage: None","Friends, Couple, Individual",1.16 Miles
Water Trails,Hudson River Park (Pier 84),"44th Street, Pier 84",10036,Not Available,Not Available,Not Available,"Friends, Couple, Individual",0.78 Miles
Water Trails,Louis J. Valentino Park,Coffey Street,11231,Not Available,Not Available,Description: Not Available Hours: Dawn to Dusk Storage: No Storage Available,"Friends, Couple, Individual",4.78 Miles
Water Trails,Newtown Creek,"Provost Street and Paige Avenue, Greenpoint",11222,Not Available,Not Available,Not Available,"Friends, Couple, Individual",2.86 Miles
Water Trails,Hallet's Cove,Vernon Blvd,11102,Not Available,Not Available,Not Available,"Friends, Couple, Individual",4.08 Miles
Water Trails,Hudson River Park (Pier 66),W. 26th Street,10011,Not Available,Not Available,Not Available,"Friends, Couple, Individual",0.51 Miles
Water Trails,Gowanus Canal,Foot of 2nd Street,11231,Not Available,Not Available,Not Available,"Friends, Couple, Individual",4.78 Miles
Water Trails,Manhattan Avenue,"Manhattan Avenue Street-end, Greenpoint",10025,Not Available,Not Available,Not Available,"Friends, Couple, Individual",3.77 Miles
Water Trails,Brooklyn Bridge Park,Between Piers 1 and 2,11201,Not Available,Not Available,Not Available,"Friends, Couple, Individual",3.70 Miles
Water Trails,West Harlem Piers,"130th Street & Marginal Street, Harlem",10027,Not Available,Not Available,Not Available,"Friends, Couple, Individual",4.90 Miles
Water Trails,Govenors Island,"Pier 101, near the Brooklyn Battery Tunnel Vent",10004,Not Available,Not Available,Not Available,"Friends, Couple, Individual",3.20 Miles
Water Trails,Hudson River Park (Pier 25),"West Street, between Moore Street and Harrison Street",10013,Not Available,Not Available,Not Available,"Friends, Couple, Individual",2.03 Miles
Water Trails,Pier One at Brooklyn Bridge Park,Brooklyn Bridge Park Greenway,11201,Not Available,Not Available,Not Available,"Friends, Couple, Individual",3.70 Miles
Water Trails,Hudson River Park (Pier 26),Hudson River Park at Hubert Street,10013,Not Available,Not Available,Not Available,"Friends, Couple, Individual",2.03 Miles
Water Trails,Randall's Island Park,Northwestern Randall's Island and Bronx Kill,10035,Not Available,Not Available,Not Available,"Friends, Couple, Individual",4.76 Miles
